INFO 2025-05-11 03:30:36,458 autoreload 8873 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 22:06:27,349 basehttp 33591 6204780544 "GET /api/restaurants/41/ HTTP/1.1" 200 437
INFO 2025-05-11 22:06:27,756 views 33591 6256406528 Found 3 available time slots for restaurant 41
INFO 2025-05-11 22:06:27,757 basehttp 33591 6256406528 "GET /api/restaurants/41/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 150
INFO 2025-05-11 22:06:27,761 views 33591 6204780544 Fetching time slots for restaurant 41
INFO 2025-05-11 22:06:28,136 views 33591 6204780544 Found 3 available time slots for restaurant 41
INFO 2025-05-11 22:06:28,136 basehttp 33591 6204780544 "GET /api/restaurants/41/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 150
INFO 2025-05-11 22:06:30,624 views 33591 6171127808 Fetching time slots for restaurant 9
INFO 2025-05-11 22:06:30,632 basehttp 33591 6187954176 "GET /api/restaurants/9/ HTTP/1.1" 200 615
INFO 2025-05-11 22:06:30,642 basehttp 33591 6187954176 "GET /api/restaurants/9/ HTTP/1.1" 200 615
INFO 2025-05-11 22:06:31,046 views 33591 6171127808 Found 3 available time slots for restaurant 9
INFO 2025-05-11 22:06:31,046 basehttp 33591 6171127808 "GET /api/restaurants/9/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 149
INFO 2025-05-11 22:06:31,051 views 33591 6187954176 Fetching time slots for restaurant 9
INFO 2025-05-11 22:06:31,431 views 33591 6187954176 Found 3 available time slots for restaurant 9
INFO 2025-05-11 22:06:31,432 basehttp 33591 6187954176 "GET /api/restaurants/9/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 149
INFO 2025-05-11 22:06:34,064 basehttp 33591 6222753792 "OPTIONS /api/restaurants/13 HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,064 basehttp 33591 6256406528 "OPTIONS /api/restaurants/13 HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,065 basehttp 33591 6239580160 "OPTIONS /api/restaurants/13/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,069 basehttp 33591 6273232896 "OPTIONS /api/restaurants/13/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,070 basehttp 33591 6222753792 "GET /api/restaurants/13 HTTP/1.1" 301 0
INFO 2025-05-11 22:06:34,071 basehttp 33591 6256406528 "OPTIONS /api/restaurants/13/ HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,072 basehttp 33591 6273232896 "OPTIONS /api/restaurants/13/ HTTP/1.1" 200 0
INFO 2025-05-11 22:06:34,073 views 33591 6239580160 Fetching time slots for restaurant 13
INFO 2025-05-11 22:06:34,081 basehttp 33591 6256406528 "GET /api/restaurants/13/ HTTP/1.1" 200 516
INFO 2025-05-11 22:06:34,091 basehttp 33591 6273232896 "GET /api/restaurants/13/ HTTP/1.1" 200 516
INFO 2025-05-11 22:06:34,504 views 33591 6239580160 Found 3 available time slots for restaurant 13
INFO 2025-05-11 22:06:34,505 basehttp 33591 6239580160 "GET /api/restaurants/13/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 156
INFO 2025-05-11 22:06:34,509 views 33591 6273232896 Fetching time slots for restaurant 13
INFO 2025-05-11 22:06:34,891 views 33591 6273232896 Found 3 available time slots for restaurant 13
INFO 2025-05-11 22:06:34,892 basehttp 33591 6273232896 "GET /api/restaurants/13/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 156
INFO 2025-05-11 22:07:00,360 basehttp 33591 6171127808 "OPTIONS /api/restaurants/search/?city=San+Jose&date=2025-05-13&time=19%3A00&people=1&page=1&pageSize=12&query=94136 HTTP/1.1" 200 0
INFO 2025-05-11 22:07:00,372 basehttp 33591 6171127808 "GET /api/restaurants/search/?city=San+Jose&date=2025-05-13&time=19%3A00&people=1&page=1&pageSize=12&query=94136 HTTP/1.1" 200 2
INFO 2025-05-11 22:07:17,815 basehttp 33591 6205353984 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:07:17,872 basehttp 33591 6187954176 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:07:19,397 views 33591 6187954176 Fetching time slots for restaurant 3
INFO 2025-05-11 22:07:19,403 basehttp 33591 6205353984 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:07:19,413 basehttp 33591 6205353984 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:07:19,948 views 33591 6187954176 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:07:19,949 basehttp 33591 6187954176 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:07:19,953 views 33591 6205353984 Fetching time slots for restaurant 3
INFO 2025-05-11 22:07:20,350 views 33591 6205353984 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:07:20,351 basehttp 33591 6205353984 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:07:37,224 basehttp 33591 6205353984 "OPTIONS /api/restaurants/search/?city=San+Francisco&date=2025-05-13&time=12%3A00&people=2&page=1&pageSize=12&query=94102 HTTP/1.1" 200 0
INFO 2025-05-11 22:07:37,239 basehttp 33591 6205353984 "GET /api/restaurants/search/?city=San+Francisco&date=2025-05-13&time=12%3A00&people=2&page=1&pageSize=12&query=94102 HTTP/1.1" 200 2
INFO 2025-05-11 22:09:00,220 basehttp 33591 6171127808 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 48332
INFO 2025-05-11 22:09:00,246 basehttp 33591 6187954176 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,247 basehttp 33591 6205353984 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,248 basehttp 33591 6222180352 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,249 basehttp 33591 6255833088 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,249 basehttp 33591 6187954176 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,250 basehttp 33591 6222180352 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,250 basehttp 33591 6205353984 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,251 basehttp 33591 6239006720 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,251 basehttp 33591 6255833088 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,251 basehttp 33591 6222180352 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,252 basehttp 33591 6187954176 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,253 basehttp 33591 6239006720 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,253 basehttp 33591 6205353984 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,254 basehttp 33591 6255833088 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,256 basehttp 33591 6171127808 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:09:00,265 basehttp 33591 6171127808 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,266 basehttp 33591 6255833088 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,271 basehttp 33591 6171127808 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-05-11 22:09:00,271 basehttp 33591 6255833088 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,636 basehttp 33591 6171127808 "GET /admin/bookings/bookingslot/111641/change/ HTTP/1.1" 200 16803
INFO 2025-05-11 22:09:09,649 basehttp 33591 6187954176 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,649 basehttp 33591 6205353984 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,650 basehttp 33591 6205353984 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,652 basehttp 33591 6205353984 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,653 basehttp 33591 6205353984 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-05-11 22:09:09,656 basehttp 33591 6171127808 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:09:15,419 basehttp 33591 6222180352 "GET /admin/bookings/booking/ HTTP/1.1" 200 12256
INFO 2025-05-11 22:09:15,437 basehttp 33591 6222180352 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:09:24,015 basehttp 33591 6205353984 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:09:24,038 basehttp 33591 6205353984 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-05-11 22:09:50,763 basehttp 33591 6171127808 - Broken pipe from ('127.0.0.1', 51598)
INFO 2025-05-11 22:09:56,375 basehttp 33591 6187954176 - Broken pipe from ('127.0.0.1', 51601)
INFO 2025-05-11 22:12:31,637 autoreload 39811 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 22:13:07,456 autoreload 39862 8552794176 Watching for file changes with StatReloader
WARNING 2025-05-11 22:14:14,290 basehttp 39862 6163427328 "GET / HTTP/1.1" 404 3159
WARNING 2025-05-11 22:14:16,314 basehttp 39862 6163427328 "GET / HTTP/1.1" 404 3159
INFO 2025-05-11 22:14:21,169 basehttp 39862 6197080064 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:17:35,393 basehttp 39862 6180253696 "GET /admin HTTP/1.1" 301 0
INFO 2025-05-11 22:17:35,402 basehttp 39862 6213906432 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-05-11 22:17:35,416 basehttp 39862 6213906432 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4157
INFO 2025-05-11 22:17:35,474 basehttp 39862 6230732800 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2804
INFO 2025-05-11 22:17:35,475 basehttp 39862 6247559168 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-05-11 22:17:35,475 basehttp 39862 6281211904 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2025-05-11 22:17:35,476 basehttp 39862 6180253696 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17972
INFO 2025-05-11 22:17:35,477 basehttp 39862 6213906432 "GET /static/admin/css/base.css HTTP/1.1" 200 22092
INFO 2025-05-11 22:17:35,477 basehttp 39862 6264385536 "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2025-05-11 22:17:35,489 basehttp 39862 6264385536 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-05-11 22:17:49,017 basehttp 39862 6264385536 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-05-11 22:17:49,051 basehttp 39862 6264385536 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:17:49,088 basehttp 39862 6264385536 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-05-11 22:17:49,092 basehttp 39862 6264385536 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-05-11 22:17:49,092 basehttp 39862 6213906432 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-05-11 22:22:23,190 basehttp 39862 6163427328 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:22:39,493 basehttp 39862 6180253696 "GET /admin/ HTTP/1.1" 200 12889
WARNING 2025-05-11 22:22:47,402 basehttp 39862 6197080064 "GET / HTTP/1.1" 404 3159
INFO 2025-05-11 22:22:58,517 basehttp 39862 6163427328 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:26:10,491 autoreload 43916 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 22:26:22,589 basehttp 39862 6180253696 "OPTIONS /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 0
INFO 2025-05-11 22:26:22,679 basehttp 39862 6197080064 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:26:22,734 basehttp 39862 6180253696 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:26:27,396 basehttp 39862 6163427328 "OPTIONS /api/restaurants/3 HTTP/1.1" 200 0
INFO 2025-05-11 22:26:27,400 basehttp 39862 6180253696 "OPTIONS /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:26:27,407 basehttp 39862 6197080064 "OPTIONS /api/restaurants/3 HTTP/1.1" 200 0
INFO 2025-05-11 22:26:27,408 basehttp 39862 6180253696 "OPTIONS /api/restaurants/3/ HTTP/1.1" 200 0
WARNING 2025-05-11 22:26:27,409 basehttp 39862 6163427328 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 401 172
WARNING 2025-05-11 22:26:27,410 basehttp 39862 6180253696 "GET /api/restaurants/3/ HTTP/1.1" 401 172
INFO 2025-05-11 22:26:27,410 basehttp 39862 6213906432 "OPTIONS /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
WARNING 2025-05-11 22:26:27,413 basehttp 39862 6213906432 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 401 172
WARNING 2025-05-11 22:26:27,413 basehttp 39862 6180253696 "GET /api/restaurants/3/ HTTP/1.1" 401 172
INFO 2025-05-11 22:26:29,975 views 39862 6230732800 Fetching time slots for restaurant 3
INFO 2025-05-11 22:26:29,988 basehttp 39862 6264385536 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:26:29,995 basehttp 39862 6163427328 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:26:30,016 basehttp 39862 6163427328 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:26:30,040 basehttp 39862 6247559168 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:26:30,462 views 39862 6230732800 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:26:30,463 basehttp 39862 6230732800 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:26:30,468 views 39862 6230732800 Fetching time slots for restaurant 3
INFO 2025-05-11 22:26:30,953 views 39862 6230732800 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:26:30,954 basehttp 39862 6230732800 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:26:33,766 basehttp 39862 6230732800 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:26:33,775 basehttp 39862 6230732800 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:27:37,388 autoreload 44081 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 22:28:11,975 autoreload 44147 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 22:28:17,999 basehttp 44147 6138998784 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:28:19,391 basehttp 44147 6138998784 "GET /admin/ HTTP/1.1" 200 12889
INFO 2025-05-11 22:28:24,981 basehttp 44147 6138998784 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 48332
INFO 2025-05-11 22:28:25,024 basehttp 44147 6138998784 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:28:31,029 basehttp 44147 6155825152 "OPTIONS /api/restaurants/14 HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,030 basehttp 44147 6172651520 "OPTIONS /api/restaurants/14/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,030 basehttp 44147 6189477888 "OPTIONS /api/restaurants/14 HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,032 basehttp 44147 6206304256 "OPTIONS /api/restaurants/14/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,036 basehttp 44147 6155825152 "GET /api/restaurants/14 HTTP/1.1" 301 0
INFO 2025-05-11 22:28:31,040 basehttp 44147 6206304256 "OPTIONS /api/restaurants/14/ HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,040 basehttp 44147 6189477888 "OPTIONS /api/restaurants/14/ HTTP/1.1" 200 0
INFO 2025-05-11 22:28:31,052 views 44147 6172651520 Fetching time slots for restaurant 14
INFO 2025-05-11 22:28:31,071 basehttp 44147 6189477888 "GET /api/restaurants/14/ HTTP/1.1" 200 495
INFO 2025-05-11 22:28:31,084 basehttp 44147 6189477888 "GET /api/restaurants/14/ HTTP/1.1" 200 495
INFO 2025-05-11 22:28:31,513 views 44147 6172651520 Found 3 available time slots for restaurant 14
INFO 2025-05-11 22:28:31,513 basehttp 44147 6172651520 "GET /api/restaurants/14/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 150
INFO 2025-05-11 22:28:31,517 views 44147 6172651520 Fetching time slots for restaurant 14
INFO 2025-05-11 22:28:32,011 views 44147 6172651520 Found 3 available time slots for restaurant 14
INFO 2025-05-11 22:28:32,012 basehttp 44147 6172651520 "GET /api/restaurants/14/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 150
INFO 2025-05-11 22:28:39,946 basehttp 44147 6155825152 "OPTIONS /api/restaurants/14/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:28:39,961 views 44147 6155825152 Fetching time slots for restaurant 14
INFO 2025-05-11 22:28:40,517 views 44147 6155825152 Found 3 available time slots for restaurant 14
INFO 2025-05-11 22:28:40,518 basehttp 44147 6155825152 "GET /api/restaurants/14/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 200 150
INFO 2025-05-11 22:28:41,651 basehttp 44147 6155825152 "GET /api/restaurants/14/ HTTP/1.1" 200 495
INFO 2025-05-11 22:28:41,660 basehttp 44147 6155825152 "GET /api/restaurants/14/ HTTP/1.1" 200 495
INFO 2025-05-11 22:30:45,257 basehttp 44147 6189477888 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:30:45,305 basehttp 44147 6172651520 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:31:17,211 basehttp 44147 6155825152 "OPTIONS /api/bookings/my-bookings/ HTTP/1.1" 200 0
INFO 2025-05-11 22:31:17,212 basehttp 44147 6172651520 "OPTIONS /api/bookings/my-bookings/ HTTP/1.1" 200 0
INFO 2025-05-11 22:31:17,236 basehttp 44147 6155825152 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 795
INFO 2025-05-11 22:31:17,246 basehttp 44147 6155825152 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 795
INFO 2025-05-11 22:31:17,248 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,255 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,262 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,269 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,276 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,287 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,299 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:17,306 basehttp 44147 6172651520 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:20,462 views 44147 6138998784 Fetching time slots for restaurant 2
INFO 2025-05-11 22:31:20,467 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:20,478 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:20,898 views 44147 6138998784 Found 3 available time slots for restaurant 2
INFO 2025-05-11 22:31:20,898 basehttp 44147 6138998784 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 157
INFO 2025-05-11 22:31:20,902 views 44147 6138998784 Fetching time slots for restaurant 2
INFO 2025-05-11 22:31:21,279 views 44147 6138998784 Found 3 available time slots for restaurant 2
INFO 2025-05-11 22:31:21,280 basehttp 44147 6138998784 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 157
INFO 2025-05-11 22:31:25,381 basehttp 44147 6172651520 "GET /admin/bookings/booking/ HTTP/1.1" 200 12256
INFO 2025-05-11 22:31:25,400 basehttp 44147 6172651520 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:31:35,520 basehttp 44147 6155825152 "POST /admin/bookings/booking/ HTTP/1.1" 200 9815
INFO 2025-05-11 22:31:35,539 basehttp 44147 6155825152 "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2025-05-11 22:31:38,061 basehttp 44147 6155825152 "POST /admin/bookings/booking/ HTTP/1.1" 302 0
INFO 2025-05-11 22:31:38,076 basehttp 44147 6155825152 "GET /admin/bookings/booking/ HTTP/1.1" 200 12091
INFO 2025-05-11 22:31:38,096 basehttp 44147 6155825152 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:31:38,105 basehttp 44147 6155825152 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-05-11 22:31:42,420 basehttp 44147 6189477888 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:31:42,502 basehttp 44147 6155825152 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:31:43,595 basehttp 44147 6155825152 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 598
INFO 2025-05-11 22:31:43,604 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:43,604 basehttp 44147 6189477888 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 598
INFO 2025-05-11 22:31:43,612 basehttp 44147 6189477888 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:43,620 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:43,627 basehttp 44147 6189477888 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:43,636 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:43,644 basehttp 44147 6155825152 "GET /api/restaurants/2/ HTTP/1.1" 200 441
INFO 2025-05-11 22:31:57,050 basehttp 44147 6155825152 "POST /admin/bookings/booking/ HTTP/1.1" 200 10286
INFO 2025-05-11 22:31:58,386 basehttp 44147 6155825152 "POST /admin/bookings/booking/ HTTP/1.1" 302 0
INFO 2025-05-11 22:31:58,545 basehttp 44147 6155825152 "GET /admin/bookings/booking/ HTTP/1.1" 200 9875
INFO 2025-05-11 22:31:58,661 basehttp 44147 6155825152 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 22:31:59,166 basehttp 44147 6172651520 - Broken pipe from ('127.0.0.1', 52809)
INFO 2025-05-11 22:32:01,534 basehttp 44147 6172651520 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:32:01,560 basehttp 44147 6172651520 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 22:32:01,597 basehttp 44147 6155825152 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:32:04,426 basehttp 44147 6138998784 - Broken pipe from ('127.0.0.1', 52816)
INFO 2025-05-11 22:32:33,660 basehttp 44147 6155251712 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:32:33,699 basehttp 44147 6138425344 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:32:37,212 views 44147 6172651520 Fetching time slots for restaurant 3
INFO 2025-05-11 22:32:37,218 basehttp 44147 6190051328 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:32:37,227 basehttp 44147 6190051328 "GET /api/restaurants/3/ HTTP/1.1" 200 560
INFO 2025-05-11 22:32:37,634 views 44147 6172651520 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:32:37,634 basehttp 44147 6172651520 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:32:37,640 views 44147 6172651520 Fetching time slots for restaurant 3
INFO 2025-05-11 22:32:38,013 views 44147 6172651520 Found 3 available time slots for restaurant 3
INFO 2025-05-11 22:32:38,013 basehttp 44147 6172651520 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 140
INFO 2025-05-11 22:32:48,323 basehttp 44147 6138425344 "OPTIONS /api/restaurants/search/?city=San+Francisco&date=2025-05-13&time=19%3A00&people=1&page=1&pageSize=12&query=94102 HTTP/1.1" 200 0
INFO 2025-05-11 22:32:48,368 basehttp 44147 6138425344 "GET /api/restaurants/search/?city=San+Francisco&date=2025-05-13&time=19%3A00&people=1&page=1&pageSize=12&query=94102 HTTP/1.1" 200 476
INFO 2025-05-11 22:34:14,436 basehttp 44147 6155251712 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 22:34:14,476 basehttp 44147 6172651520 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2495
INFO 2025-05-11 22:34:15,875 basehttp 44147 6138998784 "OPTIONS /api/restaurants/9 HTTP/1.1" 200 0
INFO 2025-05-11 22:34:15,876 basehttp 44147 6138998784 "OPTIONS /api/restaurants/9/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:34:15,878 basehttp 44147 6172651520 "OPTIONS /api/restaurants/9 HTTP/1.1" 200 0
INFO 2025-05-11 22:34:15,879 basehttp 44147 6206304256 "OPTIONS /api/restaurants/9/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 22:34:15,882 basehttp 44147 6189477888 "GET /api/restaurants/9 HTTP/1.1" 301 0
